step,loss,lr
1899,0.6281244158744812,1.0868123230027164e-08
1900,0.6649726629257202,1.0867984917305936e-08
1901,0.633269190788269,1.086784653306166e-08
1902,0.6644584536552429,1.0867708077296373e-08
1903,0.6876172423362732,1.0867569550012108e-08
1904,0.6353772878646851,1.0867430951210901e-08
1905,0.6387580633163452,1.0867292280894788e-08
1906,0.6636649370193481,1.0867153539065806e-08
1907,0.6518317461013794,1.0867014725725994e-08
1908,0.6393831372261047,1.086687584087739e-08
1909,0.6527178883552551,1.0866736884522037e-08
1910,0.638813853263855,1.0866597856661976e-08
1911,0.6445502638816833,1.086645875729925e-08
1912,0.6334121823310852,1.0866319586435898e-08
1913,0.6534633636474609,1.086618034407397e-08
1914,0.6618174910545349,1.0866041030215512e-08
1915,0.6510236263275146,1.0865901644862569e-08
1916,0.637932300567627,1.0865762188017187e-08
1917,0.6474425792694092,1.086562265968142e-08
1918,0.6312524080276489,1.0865483059857314e-08
1919,0.6430853009223938,1.0865343388546922e-08
1920,0.6587715148925781,1.0865203645752293e-08
1921,0.6446409821510315,1.0865063831475485e-08
1922,0.662854015827179,1.086492394571855e-08
1923,0.662021279335022,1.0864783988483542e-08
1924,0.6452786922454834,1.0864643959772518e-08
1925,0.6626644730567932,1.0864503859587538e-08
1926,0.6212654113769531,1.0864363687930656e-08
1927,0.649864912033081,1.0864223444803932e-08
1928,0.6612949371337891,1.0864083130209432e-08
1929,0.6434381008148193,1.0863942744149214e-08
1930,0.6302460432052612,1.0863802286625339e-08
1931,0.6425958871841431,1.0863661757639871e-08
1932,0.6574918031692505,1.0863521157194877e-08
1933,0.6575961112976074,1.0863380485292421e-08
1934,0.6842992305755615,1.0863239741934571e-08
1935,0.6469659805297852,1.0863098927123394e-08
1936,0.6467375755310059,1.086295804086096e-08
1937,0.6591549515724182,1.0862817083149337e-08
1938,0.6514162421226501,1.0862676053990598e-08
1939,0.6353912949562073,1.0862534953386816e-08
1940,0.6366472244262695,1.0862393781340059e-08
1941,0.6832131147384644,1.0862252537852406e-08
1942,0.6705113649368286,1.0862111222925932e-08
1943,0.6500368118286133,1.0861969836562712e-08
1944,0.6645106077194214,1.0861828378764821e-08
1945,0.6364552974700928,1.0861686849534342e-08
1946,0.6378140449523926,1.0861545248873352e-08
1947,0.626754879951477,1.0861403576783932e-08
1948,0.6625475883483887,1.0861261833268163e-08
1949,0.6370492577552795,1.0861120018328128e-08
1950,0.6471642255783081,1.086097813196591e-08
1951,0.6413882970809937,1.0860836174183595e-08
1952,0.6529695391654968,1.0860694144983267e-08
1953,0.6675283908843994,1.0860552044367012e-08
1954,0.6309081315994263,1.086040987233692e-08
1955,0.668492317199707,1.0860267628895082e-08
1956,0.6411498188972473,1.0860125314043582e-08
1957,0.6338071823120117,1.0859982927784517e-08
1958,0.6457276344299316,1.0859840470119975e-08
1959,0.650851845741272,1.085969794105205e-08
1960,0.6594107747077942,1.0859555340582836e-08
1961,0.6361211538314819,1.085941266871443e-08
1962,0.6437144875526428,1.0859269925448926e-08
1963,0.655382513999939,1.085912711078842e-08
1964,0.6490433216094971,1.0858984224735016e-08
1965,0.6461082696914673,1.0858841267290806e-08
1966,0.6530640125274658,1.0858698238457896e-08
1967,0.649570107460022,1.0858555138238386e-08
1968,0.6535741090774536,1.0858411966634377e-08
1969,0.6586481928825378,1.0858268723647975e-08
1970,0.6647936105728149,1.0858125409281281e-08
1971,0.635326623916626,1.0857982023536403e-08
1972,0.6357498168945312,1.085783856641545e-08
1973,0.6852555274963379,1.0857695037920524e-08
1974,0.6429105401039124,1.085755143805374e-08
1975,0.633845329284668,1.0857407766817205e-08
1976,0.6253131031990051,1.0857264024213026e-08
1977,0.6468231678009033,1.0857120210243323e-08
1978,0.6526037454605103,1.0856976324910203e-08
1979,0.6338528394699097,1.0856832368215782e-08
1980,0.6438782811164856,1.0856688340162175e-08
1981,0.653267502784729,1.0856544240751497e-08
1982,0.6437421441078186,1.0856400069985867e-08
1983,0.6302075386047363,1.0856255827867402e-08
1984,0.6361091136932373,1.0856111514398224e-08
1985,0.6568368673324585,1.0855967129580448e-08
1986,0.648758590221405,1.08558226734162e-08
1987,0.6555144786834717,1.08556781459076e-08
1988,0.6492259502410889,1.0855533547056775e-08
1989,0.649091362953186,1.0855388876865843e-08
1990,0.6448224782943726,1.0855244135336936e-08
1991,0.6413975954055786,1.0855099322472178e-08
1992,0.6503964066505432,1.0854954438273696e-08
1993,0.6269799470901489,1.0854809482743619e-08
1994,0.6415872573852539,1.0854664455884078e-08
1995,0.6684224605560303,1.0854519357697204e-08
1996,0.632710337638855,1.0854374188185125e-08
1997,0.6435561180114746,1.085422894734998e-08
1998,0.6377514600753784,1.0854083635193897e-08
1999,0.6535676717758179,1.0853938251719015e-08
2000,0.6432098150253296,1.085379279692747e-08
2001,0.6383787393569946,1.0853647270821397e-08
2002,0.6608121395111084,1.0853501673402935e-08
2003,0.6599610447883606,1.0853356004674221e-08
2004,0.6517899036407471,1.08532102646374e-08
2005,0.6556494235992432,1.085306445329461e-08
2006,0.6549848318099976,1.0852918570647994e-08
2007,0.6388283967971802,1.0852772616699696e-08
2008,0.6469531655311584,1.085262659145186e-08
2009,0.6483203768730164,1.0852480494906632e-08
2010,0.6314651966094971,1.0852334327066156e-08
2011,0.6550520658493042,1.0852188087932584e-08
2012,0.6685620546340942,1.085204177750806e-08
2013,0.6415880918502808,1.0851895395794738e-08
2014,0.6441935300827026,1.0851748942794763e-08
2015,0.6501602530479431,1.0851602418510293e-08
2016,0.6486071348190308,1.085145582294348e-08
2017,0.6526224613189697,1.085130915609647e-08
2018,0.646417498588562,1.085116241797143e-08
2019,0.659027099609375,1.0851015608570507e-08
2020,0.6508801579475403,1.0850868727895862e-08
2021,0.6283444166183472,1.085072177594965e-08
2022,0.6416256427764893,1.0850574752734032e-08
2023,0.6630132794380188,1.085042765825117e-08
2024,0.6529108285903931,1.0850280492503224e-08
2025,0.6486047506332397,1.0850133255492353e-08
2026,0.6241101026535034,1.0849985947220724e-08
2027,0.6356760263442993,1.08498385676905e-08
2028,0.6196969747543335,1.0849691116903846e-08
2029,0.6471287608146667,1.084954359486293e-08
2030,0.6435587406158447,1.0849396001569918e-08
2031,0.6288449764251709,1.084924833702698e-08
2032,0.6455309391021729,1.0849100601236283e-08
2033,0.6274909973144531,1.08489527942e-08
2034,0.6442854404449463,1.0848804915920303e-08
2035,0.6470293998718262,1.0848656966399361e-08
2036,0.6436007022857666,1.0848508945639352e-08
2037,0.6145272850990295,1.0848360853642447e-08
2038,0.6410350203514099,1.0848212690410827e-08
2039,0.6781783699989319,1.0848064455946665e-08
2040,0.6242716312408447,1.0847916150252137e-08
2041,0.655247688293457,1.0847767773329428e-08
2042,0.6437506675720215,1.0847619325180713e-08
2043,0.6579095125198364,1.0847470805808177e-08
2044,0.62744140625,1.0847322215213997e-08
2045,0.634373664855957,1.0847173553400362e-08
2046,0.6728184819221497,1.084702482036945e-08
2047,0.6285417675971985,1.0846876016123452e-08
2048,0.6316832304000854,1.0846727140664551e-08
2049,0.6209676265716553,1.0846578193994937e-08
2050,0.6401867866516113,1.0846429176116797e-08
2051,0.6505476236343384,1.0846280087032318e-08
2052,0.6517527103424072,1.0846130926743694e-08
2053,0.6427146196365356,1.0845981695253112e-08
2054,0.6329363584518433,1.0845832392562772e-08
2055,0.6254608035087585,1.0845683018674863e-08
2056,0.6436172127723694,1.0845533573591578e-08
2057,0.6431010961532593,1.0845384057315115e-08
2058,0.6284195184707642,1.0845234469847673e-08
2059,0.6353368759155273,1.0845084811191445e-08
2060,0.6256494522094727,1.0844935081348634e-08
2061,0.6398080587387085,1.0844785280321436e-08
2062,0.6307632327079773,1.0844635408112056e-08
2063,0.6233212947845459,1.0844485464722694e-08
2064,0.6350073218345642,1.0844335450155553e-08
2065,0.673259437084198,1.0844185364412838e-08
2066,0.6308759450912476,1.0844035207496752e-08
2067,0.6440143585205078,1.0843884979409503e-08
2068,0.644120454788208,1.08437346801533e-08
2069,0.6343836188316345,1.0843584309730346e-08
2070,0.6626908779144287,1.0843433868142855e-08
2071,0.6347424983978271,1.0843283355393036e-08
2072,0.6581522226333618,1.08431327714831e-08
2073,0.6193634867668152,1.0842982116415261e-08
2074,0.6564547419548035,1.084283139019173e-08
2075,0.6361247301101685,1.0842680592814721e-08
2076,0.670650839805603,1.0842529724286453e-08
2077,0.6356791257858276,1.0842378784609142e-08
2078,0.6379748582839966,1.0842227773785004e-08
2079,0.6364182233810425,1.0842076691816259e-08
2080,0.6688232421875,1.0841925538705124e-08
2081,0.6629998683929443,1.0841774314453824e-08
2082,0.6502413749694824,1.0841623019064579e-08
2083,0.6390422582626343,1.084147165253961e-08
2084,0.6470361948013306,1.0841320214881145e-08
2085,0.644763708114624,1.0841168706091404e-08
2086,0.63350510597229,1.0841017126172618e-08
2087,0.6715593934059143,1.0840865475127011e-08
2088,0.665459394454956,1.0840713752956813e-08
2089,0.6288212537765503,1.0840561959664252e-08
2090,0.6350381374359131,1.0840410095251558e-08
2091,0.6395390629768372,1.0840258159720964e-08
2092,0.6517096757888794,1.08401061530747e-08
2093,0.6433840990066528,1.0839954075315e-08
2094,0.6222987174987793,1.0839801926444098e-08
2095,0.6467406749725342,1.0839649706464232e-08
2096,0.6427650451660156,1.0839497415377637e-08
2097,0.6281247735023499,1.0839345053186548e-08
2098,0.6454743146896362,1.0839192619893208e-08
2099,0.6448498964309692,1.0839040115499854e-08
2100,0.6412864327430725,1.0838887540008729e-08
2101,0.6260641813278198,1.083873489342207e-08
2102,0.6521848440170288,1.0838582175742124e-08
2103,0.6283923387527466,1.0838429386971133e-08
2104,0.6466230750083923,1.0838276527111342e-08
2105,0.6467336416244507,1.0838123596165e-08
2106,0.6255948543548584,1.0837970594134348e-08
2107,0.6290112733840942,1.0837817521021638e-08
2108,0.6510505080223083,1.0837664376829119e-08
2109,0.6362062096595764,1.083751116155904e-08
2110,0.624693751335144,1.0837357875213652e-08
2111,0.6219112277030945,1.0837204517795208e-08
2112,0.6333053112030029,1.083705108930596e-08
2113,0.6289664506912231,1.0836897589748165e-08
2114,0.670127272605896,1.0836744019124074e-08
2115,0.6477963924407959,1.0836590377435947e-08
2116,0.6317282915115356,1.083643666468604e-08
2117,0.6731072068214417,1.0836282880876613e-08
2118,0.6410428285598755,1.0836129026009922e-08
2119,0.6385554075241089,1.083597510008823e-08
2120,0.6117086410522461,1.0835821103113797e-08
2121,0.6491830348968506,1.0835667035088887e-08
2122,0.6311571598052979,1.0835512896015764e-08
2123,0.6381363272666931,1.0835358685896692e-08
2124,0.6502528190612793,1.0835204404733938e-08
2125,0.6206923723220825,1.0835050052529766e-08
2126,0.6188966035842896,1.0834895629286446e-08
2127,0.6352911591529846,1.0834741135006245e-08
2128,0.6721066236495972,1.0834586569691435e-08
2129,0.637824535369873,1.0834431933344286e-08
2130,0.6403638124465942,1.083427722596707e-08
2131,0.6185910105705261,1.083412244756206e-08
2132,0.6368510723114014,1.083396759813153e-08
2133,0.6495294570922852,1.0833812677677756e-08
2134,0.6325436234474182,1.0833657686203014e-08
2135,0.6614142656326294,1.083350262370958e-08
2136,0.6688296794891357,1.0833347490199735e-08
2137,0.6414480209350586,1.0833192285675753e-08
2138,0.6475567817687988,1.083303701013992e-08
2139,0.6244775056838989,1.0832881663594513e-08
2140,0.6326318383216858,1.0832726246041818e-08
2141,0.6525386571884155,1.0832570757484117e-08
2142,0.6091392040252686,1.0832415197923695e-08
2143,0.6546922922134399,1.0832259567362835e-08
2144,0.6392865777015686,1.0832103865803826e-08
2145,0.6334750056266785,1.0831948093248958e-08
2146,0.6209840774536133,1.0831792249700514e-08
2147,0.6907501220703125,1.0831636335160788e-08
2148,0.6282347440719604,1.083148034963207e-08
2149,0.6350144147872925,1.0831324293116652e-08
2150,0.6327083110809326,1.0831168165616825e-08
2151,0.6400967240333557,1.0831011967134882e-08
2152,0.6585561037063599,1.0830855697673123e-08
2153,0.6507241725921631,1.083069935723384e-08
2154,0.6284157037734985,1.0830542945819332e-08
2155,0.6461511254310608,1.0830386463431896e-08
2156,0.6316592693328857,1.0830229910073831e-08
2157,0.6732511520385742,1.0830073285747437e-08
2158,0.6355922222137451,1.0829916590455016e-08
2159,0.6392720341682434,1.082975982419887e-08
2160,0.6276499032974243,1.0829602986981301e-08
2161,0.6325019598007202,1.0829446078804617e-08
2162,0.613838255405426,1.082928909967112e-08
2163,0.6612578630447388,1.0829132049583116e-08
2164,0.6513480544090271,1.0828974928542917e-08
2165,0.6458801627159119,1.0828817736552825e-08
2166,0.6551174521446228,1.0828660473615155e-08
2167,0.6325123310089111,1.0828503139732214e-08
2168,0.6358685493469238,1.0828345734906314e-08
2169,0.6607187986373901,1.0828188259139772e-08
2170,0.6699134111404419,1.0828030712434898e-08
2171,0.6490893959999084,1.0827873094794005e-08
2172,0.621997594833374,1.0827715406219414e-08
2173,0.6415492296218872,1.0827557646713438e-08
2174,0.6039893627166748,1.0827399816278393e-08
2175,0.6139435768127441,1.0827241914916604e-08
2176,0.6281516551971436,1.0827083942630386e-08
2177,0.6349960565567017,1.0826925899422062e-08
2178,0.6382818222045898,1.0826767785293953e-08
2179,0.6645395159721375,1.0826609600248385e-08
2180,0.6272578239440918,1.082645134428768e-08
2181,0.6255794167518616,1.0826293017414162e-08
2182,0.6514042615890503,1.0826134619630158e-08
2183,0.6299726366996765,1.0825976150937997e-08
2184,0.6261424422264099,1.0825817611340005e-08
2185,0.6455094218254089,1.0825659000838512e-08
2186,0.6461943984031677,1.082550031943585e-08
2187,0.659514307975769,1.0825341567134348e-08
2188,0.6443375945091248,1.082518274393634e-08
2189,0.651528537273407,1.0825023849844159e-08
2190,0.6729775071144104,1.0824864884860139e-08
2191,0.6250486373901367,1.0824705848986618e-08
2192,0.6305218935012817,1.082454674222593e-08
2193,0.6420224905014038,1.0824387564580413e-08
2194,0.6325174570083618,1.0824228316052407e-08
2195,0.634730339050293,1.0824068996644251e-08
2196,0.6261745095252991,1.0823909606358287e-08
2197,0.6198867559432983,1.0823750145196855e-08
2198,0.623055636882782,1.0823590613162298e-08
2199,0.6292399764060974,1.0823431010256962e-08
2200,0.6210466623306274,1.0823271336483189e-08
2201,0.6620128750801086,1.0823111591843329e-08
2202,0.6423906683921814,1.0822951776339724e-08
2203,0.6339669823646545,1.0822791889974725e-08
2204,0.6553452014923096,1.0822631932750682e-08
2205,0.6472094058990479,1.0822471904669943e-08
2206,0.6462985277175903,1.082231180573486e-08
2207,0.637336015701294,1.0822151635947788e-08
2208,0.6150904893875122,1.0821991395311075e-08
2209,0.6258741021156311,1.082183108382708e-08
2210,0.6459370851516724,1.0821670701498157e-08
2211,0.646708607673645,1.082151024832666e-08
2212,0.6279615163803101,1.0821349724314948e-08
2213,0.6533130407333374,1.0821189129465382e-08
2214,0.6381926536560059,1.0821028463780318e-08
2215,0.6539074182510376,1.0820867727262118e-08
2216,0.6610212326049805,1.0820706919913146e-08
2217,0.6561239957809448,1.0820546041735759e-08
2218,0.6488602757453918,1.0820385092732327e-08
2219,0.659045934677124,1.082022407290521e-08
2220,0.6413777470588684,1.0820062982256776e-08
2221,0.6367204189300537,1.0819901820789393e-08
2222,0.6482899188995361,1.0819740588505424e-08
2223,0.6357435584068298,1.0819579285407244e-08
2224,0.6421393156051636,1.081941791149722e-08
2225,0.6595509648323059,1.0819256466777723e-08
2226,0.6464942693710327,1.0819094951251124e-08
2227,0.6634688377380371,1.0818933364919797e-08
2228,0.6624114513397217,1.0818771707786118e-08
2229,0.63775634765625,1.081860997985246e-08
2230,0.6619386672973633,1.08184481811212e-08
2231,0.6133286356925964,1.0818286311594713e-08
2232,0.6224826574325562,1.0818124371275382e-08
2233,0.620160698890686,1.081796236016558e-08
2234,0.665295422077179,1.0817800278267694e-08
2235,0.6541031002998352,1.0817638125584101e-08
2236,0.5935914516448975,1.0817475902117187e-08
2237,0.6633826494216919,1.081731360786933e-08
2238,0.6312507390975952,1.081715124284292e-08
2239,0.6470637321472168,1.081698880704034e-08
2240,0.6276395320892334,1.0816826300463975e-08
2241,0.6304153800010681,1.0816663723116216e-08
2242,0.6427299976348877,1.0816501074999449e-08
2243,0.6446214914321899,1.0816338356116066e-08
2244,0.6373351216316223,1.0816175566468458e-08
2245,0.6552866101264954,1.0816012706059013e-08
2246,0.6007291078567505,1.0815849774890128e-08
2247,0.6267677545547485,1.0815686772964192e-08
2248,0.6288950443267822,1.0815523700283607e-08
2249,0.6101266741752625,1.0815360556850762e-08
2250,0.5956043601036072,1.0815197342668058e-08
2251,0.6437498331069946,1.0815034057737894e-08
2252,0.6301226019859314,1.0814870702062664e-08
2253,0.6229223012924194,1.0814707275644773e-08
2254,0.6502194404602051,1.081454377848662e-08
2255,0.6493511199951172,1.0814380210590609e-08
2256,0.6424268484115601,1.081421657195914e-08
2257,0.6284825801849365,1.0814052862594618e-08
2258,0.6519713401794434,1.081388908249945e-08
2259,0.6371645331382751,1.0813725231676043e-08
2260,0.6071726083755493,1.0813561310126803e-08
2261,0.6230146884918213,1.0813397317854136e-08
2262,0.6138678789138794,1.0813233254860457e-08
2263,0.6387918591499329,1.0813069121148172e-08
2264,0.6397293210029602,1.0812904916719694e-08
2265,0.6559740304946899,1.0812740641577437e-08
2266,0.639150857925415,1.0812576295723812e-08
2267,0.6008013486862183,1.0812411879161234e-08
2268,0.6310428380966187,1.081224739189212e-08
2269,0.6630375385284424,1.0812082833918886e-08
2270,0.6250715255737305,1.0811918205243951e-08
2271,0.6450715065002441,1.0811753505869733e-08
2272,0.6682014465332031,1.0811588735798652e-08
2273,0.656386137008667,1.0811423895033127e-08
2274,0.6165774464607239,1.0811258983575583e-08
2275,0.6499635577201843,1.081109400142844e-08
2276,0.6295059323310852,1.0810928948594125e-08
2277,0.6151149272918701,1.0810763825075061e-08
2278,0.6503080725669861,1.0810598630873675e-08
2279,0.606629490852356,1.0810433365992393e-08
2280,0.6396212577819824,1.0810268030433646e-08
2281,0.6304314136505127,1.0810102624199857e-08
2282,0.630568265914917,1.0809937147293463e-08
2283,0.6007145643234253,1.0809771599716893e-08
2284,0.6353635787963867,1.080960598147258e-08
2285,0.64033043384552,1.0809440292562952e-08
2286,0.6130716800689697,1.0809274532990452e-08
2287,0.6462496519088745,1.0809108702757508e-08
2288,0.6204026937484741,1.080894280186656e-08
2289,0.6243765950202942,1.0808776830320048e-08
2290,0.6627707481384277,1.0808610788120405e-08
2291,0.6146502494812012,1.0808444675270075e-08
2292,0.6323085427284241,1.0808278491771496e-08
2293,0.644221842288971,1.080811223762711e-08
2294,0.6441260576248169,1.0807945912839361e-08
2295,0.6421060562133789,1.080777951741069e-08
2296,0.6396986246109009,1.0807613051343545e-08
2297,0.6094356775283813,1.0807446514640371e-08
2298,0.658897876739502,1.0807279907303615e-08
2299,0.633706271648407,1.0807113229335722e-08
2300,0.6289406418800354,1.0806946480739144e-08
2301,0.6392354369163513,1.080677966151633e-08
2302,0.6368099451065063,1.0806612771669732e-08
2303,0.6325235366821289,1.0806445811201801e-08
2304,0.6409687995910645,1.080627878011499e-08
2305,0.6195785999298096,1.0806111678411754e-08
2306,0.6067689657211304,1.0805944506094546e-08
2307,0.6338191628456116,1.0805777263165824e-08
2308,0.619403600692749,1.0805609949628045e-08
2309,0.6582287549972534,1.0805442565483667e-08
2310,0.680672287940979,1.0805275110735151e-08
2311,0.6401363611221313,1.0805107585384954e-08
2312,0.6447262763977051,1.0804939989435541e-08
2313,0.646388828754425,1.080477232288937e-08
2314,0.6556788682937622,1.0804604585748908e-08
2315,0.6378746628761292,1.0804436778016619e-08
2316,0.6468856334686279,1.0804268899694967e-08
2317,0.6518937349319458,1.080410095078642e-08
2318,0.629481315612793,1.0803932931293446e-08
2319,0.6229285001754761,1.0803764841218512e-08
2320,0.6220483183860779,1.0803596680564089e-08
2321,0.6152530908584595,1.0803428449332647e-08
2322,0.6322747468948364,1.0803260147526657e-08
2323,0.6572210788726807,1.0803091775148595e-08
2324,0.5899046659469604,1.080292333220093e-08
2325,0.6145647764205933,1.080275481868614e-08
2326,0.6640230417251587,1.0802586234606702e-08
2327,0.6429210901260376,1.0802417579965089e-08
2328,0.6295126676559448,1.0802248854763782e-08
2329,0.6208479404449463,1.0802080059005258e-08
2330,0.6315392851829529,1.0801911192692e-08
2331,0.6306574940681458,1.0801742255826486e-08
2332,0.6299896240234375,1.08015732484112e-08
2333,0.6287025213241577,1.0801404170448625e-08
2334,0.6531921625137329,1.0801235021941244e-08
2335,0.6463486552238464,1.0801065802891544e-08
2336,0.632661759853363,1.080089651330201e-08
2337,0.6091636419296265,1.0800727153175126e-08
2338,0.6471014022827148,1.0800557722513388e-08
2339,0.6311654448509216,1.0800388221319279e-08
2340,0.5994592905044556,1.0800218649595292e-08
2341,0.6637965440750122,1.080004900734392e-08
2342,0.6290067434310913,1.079987929456765e-08
2343,0.6316242218017578,1.0799709511268982e-08
2344,0.6381708979606628,1.0799539657450406e-08
2345,0.6491855978965759,1.0799369733114419e-08
2346,0.633449137210846,1.079919973826352e-08
2347,0.6150139570236206,1.07990296729002e-08
2348,0.6126588582992554,1.0798859537026966e-08
2349,0.623847246170044,1.0798689330646312e-08
2350,0.6295961141586304,1.079851905376074e-08
2351,0.6339014768600464,1.0798348706372754e-08
2352,0.6357304453849792,1.0798178288484854e-08
2353,0.6418706774711609,1.0798007800099547e-08
2354,0.6247296333312988,1.0797837241219334e-08
2355,0.6561673879623413,1.0797666611846723e-08
2356,0.6175589561462402,1.0797495911984222e-08
2357,0.6335999369621277,1.0797325141634338e-08
2358,0.6157269477844238,1.079715430079958e-08
2359,0.6264635324478149,1.0796983389482457e-08
2360,0.644698441028595,1.0796812407685483e-08
2361,0.6352914571762085,1.0796641355411165e-08
2362,0.6153375506401062,1.0796470232662023e-08
2363,0.6456973552703857,1.0796299039440566e-08
2364,0.6293717622756958,1.0796127775749312e-08
2365,0.6241608262062073,1.0795956441590776e-08
2366,0.638331949710846,1.0795785036967476e-08
2367,0.6705474853515625,1.0795613561881928e-08
2368,0.6607327461242676,1.0795442016336655e-08
2369,0.5943034291267395,1.0795270400334176e-08
2370,0.6480469703674316,1.0795098713877012e-08
2371,0.6475512981414795,1.0794926956967687e-08
2372,0.6159296631813049,1.0794755129608721e-08
2373,0.6466719508171082,1.0794583231802644e-08
2374,0.6356474757194519,1.0794411263551975e-08
2375,0.5996782183647156,1.0794239224859248e-08
2376,0.609598696231842,1.0794067115726984e-08
2377,0.6306290626525879,1.0793894936157716e-08
2378,0.6141713857650757,1.0793722686153972e-08
2379,0.6111453175544739,1.0793550365718283e-08
2380,0.6107970476150513,1.0793377974853182e-08
2381,0.6373227834701538,1.07932055135612e-08
2382,0.6171754002571106,1.0793032981844873e-08
2383,0.6233333349227905,1.0792860379706733e-08
2384,0.6386440992355347,1.0792687707149318e-08
2385,0.5875527262687683,1.0792514964175165e-08
2386,0.6317145824432373,1.0792342150786812e-08
2387,0.6272780895233154,1.0792169266986798e-08
2388,0.6234849691390991,1.0791996312777661e-08
2389,0.6308175921440125,1.0791823288161945e-08
2390,0.6199899911880493,1.0791650193142192e-08
2391,0.6408471465110779,1.0791477027720944e-08
2392,0.597764253616333,1.0791303791900747e-08
2393,0.656019926071167,1.0791130485684141e-08
2394,0.614356279373169,1.079095710907368e-08
2395,0.6153911352157593,1.0790783662071905e-08
2396,0.6624748110771179,1.0790610144681369e-08
2397,0.6209481954574585,1.0790436556904618e-08
2398,0.5947220921516418,1.0790262898744203e-08
2399,0.6556122303009033,1.0790089170202678e-08
2400,0.593223512172699,1.0789915371282593e-08
2401,0.6249903440475464,1.0789741501986502e-08
2402,0.666971743106842,1.078956756231696e-08
2403,0.6184267997741699,1.0789393552276522e-08
2404,0.6263017058372498,1.0789219471867747e-08
2405,0.5869321823120117,1.078904532109319e-08
2406,0.6508829593658447,1.078887109995541e-08
2407,0.6338950395584106,1.0788696808456968e-08
2408,0.6383465528488159,1.0788522446600424e-08
2409,0.6572780609130859,1.0788348014388337e-08
2410,0.6427730321884155,1.0788173511823277e-08
2411,0.6387432813644409,1.0787998938907802e-08
2412,0.6201411485671997,1.078782429564448e-08
2413,0.6273503303527832,1.0787649582035872e-08
2414,0.6403867602348328,1.0787474798084551e-08
2415,0.6101663708686829,1.0787299943793083e-08
2416,0.6508641242980957,1.0787125019164034e-08
2417,0.6194595098495483,1.078695002419998e-08
2418,0.6245197653770447,1.0786774958903485e-08
2419,0.6166643500328064,1.0786599823277128e-08
2420,0.6301474571228027,1.0786424617323478e-08
2421,0.6618795990943909,1.078624934104511e-08
2422,0.6120498180389404,1.07860739944446e-08
2423,0.6309745907783508,1.0785898577524524e-08
2424,0.6228269338607788,1.078572309028746e-08
2425,0.6359643936157227,1.0785547532735983e-08
2426,0.6070074439048767,1.0785371904872676e-08
2427,0.6580929160118103,1.078519620670012e-08
2428,0.6283101439476013,1.0785020438220893e-08
2429,0.6362200975418091,1.078484459943758e-08
2430,0.6335248947143555,1.0784668690352763e-08
2431,0.6521883606910706,1.078449271096903e-08
2432,0.6462609767913818,1.078431666128896e-08
2433,0.6374607086181641,1.0784140541315146e-08
2434,0.6186016798019409,1.0783964351050172e-08
2435,0.6327232122421265,1.078378809049663e-08
2436,0.6139317750930786,1.0783611759657106e-08
2437,0.6299097537994385,1.0783435358534193e-08
2438,0.6270944476127625,1.0783258887130482e-08
2439,0.6447228193283081,1.0783082345448565e-08
2440,0.6064059138298035,1.0782905733491037e-08
2441,0.6350935697555542,1.0782729051260493e-08
2442,0.6312868595123291,1.078255229875953e-08
2443,0.6273924112319946,1.0782375475990743e-08
2444,0.6316465139389038,1.0782198582956728e-08
2445,0.6322964429855347,1.0782021619660088e-08
2446,0.6279548406600952,1.0781844586103422e-08
2447,0.6186610460281372,1.078166748228933e-08
2448,0.6495218276977539,1.0781490308220415e-08
2449,0.6324063539505005,1.078131306389928e-08
2450,0.6016613245010376,1.0781135749328528e-08
2451,0.6446911096572876,1.0780958364510766e-08
2452,0.6326931715011597,1.07807809094486e-08
2453,0.6666565537452698,1.0780603384144635e-08
2454,0.6355520486831665,1.0780425788601484e-08
2455,0.6364133358001709,1.0780248122821752e-08
2456,0.6307317018508911,1.078007038680805e-08
2457,0.6422608494758606,1.0779892580562991e-08
2458,0.6095112562179565,1.0779714704089185e-08
2459,0.6174116134643555,1.0779536757389247e-08
2460,0.631547212600708,1.0779358740465793e-08
2461,0.6079047322273254,1.0779180653321437e-08
2462,0.6201292872428894,1.0779002495958793e-08
2463,0.6173422336578369,1.0778824268380485e-08
2464,0.6057721376419067,1.0778645970589125e-08
2465,0.6181602478027344,1.0778467602587336e-08
2466,0.6298625469207764,1.0778289164377738e-08
2467,0.631722092628479,1.0778110655962953e-08
2468,0.5841519832611084,1.0777932077345605e-08
2469,0.623263955116272,1.0777753428528314e-08
2470,0.6419627666473389,1.0777574709513708e-08
2471,0.6559042930603027,1.077739592030441e-08
2472,0.6167920827865601,1.0777217060903053e-08
2473,0.6154975295066833,1.0777038131312257e-08
2474,0.630712628364563,1.0776859131534657e-08
2475,0.6354827284812927,1.0776680061572878e-08
2476,0.6139241456985474,1.0776500921429556e-08
2477,0.6076880693435669,1.077632171110732e-08
2478,0.6150954365730286,1.0776142430608802e-08
2479,0.6378264427185059,1.077596307993664e-08
2480,0.6388238668441772,1.0775783659093466e-08
2481,0.583332896232605,1.0775604168081915e-08
2482,0.6827460527420044,1.0775424606904629e-08
2483,0.6412807703018188,1.0775244975564242e-08
2484,0.6182013154029846,1.0775065274063396e-08
2485,0.6429607272148132,1.0774885502404729e-08
2486,0.5975204110145569,1.0774705660590882e-08
2487,0.6680866479873657,1.0774525748624499e-08
2488,0.649580180644989,1.0774345766508225e-08
